Time[s], Channel 0,,Call interval,In-code,,,Call Interval,,In-Code
32.46436663,0,,,0.34988,,,,,
32.46745879,1,,3.442041667,,,,,,
32.46780904,0,,,0.35025,,,,,
32.47089896,1,,3.440166667,,,,,,
32.47124829,0,,,0.34933,,,,,
32.47434858,1,,3.449625,,,,,,
32.47469933,0,,,0.35075,,,,,
32.47879883,1,,4.45025,,,,,,
32.47914775,0,,,0.34892,,,,,
32.48002238,1,,1.223541667,,,,,,
32.48037288,0,,,0.3505,,,,,
32.48345975,1,,3.437375,,,,,,
32.48380883,0,,,0.34908,,,,,
32.48468238,1,,1.222625,,,,,,
32.48503208,0,,,0.3497,,,,,
32.48912058,1,,4.438208333,,,,,,
32.48946929,0,,,0.34871,,,,,
32.49057929,1,,1.458708333,,,,,,
32.49092813,0,,,0.34884,,,,,
32.49501575,1,,4.436458333,,,,,,
32.49536521,0,,,0.34946,,,,,
32.49846138,1,,3.445625,,,,,,
32.49881021,0,,,0.34883,,,,,
32.50191088,1,,3.4495,,,,,,
32.502261,0,,,0.35012,,,,,
32.50535683,1,,3.445958333,,,,,,
32.50570658,0,,,0.34975,,,,,
32.50980538,1,,4.448541667,,,,,,
32.51015442,0,,,0.34904,,,,,
32.51102954,1,,1.224166667,,,,,,
32.51137858,0,,,0.34904,,,,,
32.51446546,1,,3.435916667,,,,,,
32.51481642,0,,,0.35096,,,,,
32.51569088,1,,1.225416667,,,,,,
32.51604029,0,,,0.34941,,,,,
32.52012792,1,,4.437041667,,,,,,
32.52047738,0,,,0.34946,,,,,
32.52135404,1,,1.226125,,,,,,
32.52170392,0,,,0.34988,,,,,
32.52579279,1,,4.43875,,,,,,
32.52614375,0,,,0.35096,,,,,
32.52924029,1,,3.4475,,,,,,
32.52959021,0,,,0.34992,,,,,
32.53269038,1,,3.450083333,,,,,,
32.53304071,0,,,0.35033,,,,,
32.53613754,1,,3.447166667,,,,,,
32.53648654,0,,,0.349,,,,,
32.53958625,1,,3.448708333,,,,,,
32.53993558,0,,,0.34933,,,,,
32.54403388,1,,4.447625,,,,,,
32.54438375,0,,,0.34987,,,,,
32.54526013,1,,1.22625,,,,,,
32.54561088,0,,,0.35075,,,,,
32.54869871,1,,3.438583333,,,,,,
32.54904996,0,,,0.35125,,,,,
32.549927,1,,1.228291667,,,,,,
32.550276,0,,,0.349,,,,,
32.55435721,1,,4.430208333,,,,,,
32.55470858,0,,,0.35137,,,,,
32.55780658,1,,3.449375,,,,,,
32.55815558,0,,,0.349,,,,,
32.56125188,1,,3.445291667,,,,,,
32.56160246,0,,,0.35058,,,,,
32.56470171,1,,3.449833333,,,,,,
32.565052,0,,,0.35029,,,,,
32.56814808,1,,3.446375,,,,,,
32.56849692,0,,,0.34884,,,,,
32.57259492,1,,4.446833333,,,,,,
32.5729445,0,,,0.34958,,,,,
32.57381992,1,,1.225,,,,,,
32.57417058,0,,,0.35066,,,,,
32.57725817,1,,3.43825,,,,,,
32.577609,0,,,0.35083,,,,,
32.57848313,1,,1.224958333,,,,,,
32.57883296,0,,,0.34983,,,,,
32.58291425,1,,4.431125,,,,,,
32.58326338,0,,,0.34913,,,,,
32.58635375,1,,3.4395,,,,,,
32.58670463,0,,,0.35088,,,,,
32.58980117,1,,3.447416667,,,,,,
32.59015225,0,,,0.35108,,,,,
32.59325221,1,,3.451041667,,,,,,
32.59360258,0,,,0.35037,,,,,
32.59670221,1,,3.45,,,,,,
32.59705113,0,,,0.34892,,,,,
32.60114413,1,,4.441916667,,,,,,
32.60149383,0,,,0.3497,,,,,
32.60236958,1,,1.225458333,,,,,,
32.60271838,0,,,0.3488,,,,,
32.60580163,1,,3.432041667,,,,,,
32.60615113,0,,,0.3495,,,,,
32.607028,1,,1.226375,,,,,,
32.60737813,0,,,0.35013,,,,,
32.61146438,1,,4.436375,,,,,,
32.61181558,0,,,0.3512,,,,,
32.61292808,1,,1.463708333,,,,,,
32.61327896,0,,,0.35088,,,,,
32.617365,1,,4.436916667,,,,,,
32.61771642,0,,,0.35142,,,,,
32.62081725,1,,3.45225,,,,,,
32.62116658,0,,,0.34933,,,,,
32.62426475,1,,3.4475,,,,,,
32.62461471,0,,,0.34996,,,,,
32.62771263,1,,3.447875,,,,,,
32.62806175,0,,,0.34912,,,,,
32.63215271,1,,4.440083333,,,,,,
32.63250304,0,,,0.35033,,,,,
32.63338121,1,,1.2285,,,,,,
32.63373104,0,,,0.34983,,,,,
32.63681813,1,,3.436916667,,,,,,
32.63716796,0,,,0.34983,,,,,
32.63804521,1,,1.227083333,,,,,,
32.63839417,0,,,0.34896,,,,,
32.64147942,1,,3.434208333,,,,,,
32.6418315,0,,,0.35208,,,,,
32.64270842,1,,1.229,,,,,,
32.64305717,0,,,0.34875,,,,,
32.64714242,1,,4.434,,,,,,
32.64749471,0,,,0.35229,,,,,
32.65059475,1,,3.452333333,,,,,,
32.65094513,0,,,0.35038,,,,,
32.65404183,1,,3.447083333,,,,,,
32.65439167,0,,,0.34984,,,,,
32.65749204,1,,3.450208333,,,,,,
32.65784229,0,,,0.35025,,,,,
32.66093792,1,,3.445875,,,,,,
32.66128792,0,,,0.35,,,,,
32.66538667,1,,4.44875,,,,,,
32.66573558,0,,,0.34891,,,,,
32.66661071,1,,1.224041667,,,,,,
32.66696192,0,,,0.35121,,,,,
32.67004788,1,,3.437166667,,,,,,
32.67039571,0,,,0.34783,,,,,
32.67127171,1,,1.223833333,,,,,,
32.67162204,0,,,0.35033,,,,,
32.67571142,1,,4.439708333,,,,,,
32.67606083,0,,,0.34941,,,,,
32.67915879,1,,3.447375,,,,,,
32.67950975,0,,,0.35096,,,,,
32.68260925,1,,3.450458333,,,,,,
32.68295867,0,,,0.34942,,,,,
32.68605796,1,,3.448708333,,,,,,
32.68640775,0,,,0.34979,,,,,
32.68950692,1,,3.448958333,,,,,,
32.68985558,0,,,0.34866,,,,,
32.69394938,1,,4.442458333,,,,,,
32.69429925,0,,,0.34987,,,,,
32.69517275,1,,1.223375,,,,,,
32.69552325,0,,,0.3505,,,,,
32.69860067,1,,3.427916667,,,,,,
32.6989495,0,,,0.34883,,,,,
32.69982629,1,,1.225625,,,,,,
32.70017533,0,,,0.34904,,,,,
32.70426454,1,,4.43825,,,,,,
32.70461567,0,,,0.35113,,,,,
32.70572721,1,,1.462666667,,,,,,
32.70607867,0,,,0.35146,,,,,
32.71016363,1,,4.436416667,,,,,,
32.71051296,0,,,0.34933,,,,,
32.71361271,1,,3.449083333,,,,,,
32.71396183,0,,,0.34912,,,,,
32.71705958,1,,3.446875,,,,,,
32.71741033,0,,,0.35075,,,,,
32.72050708,1,,3.4475,,,,,,
32.72085675,0,,,0.34967,,,,,
32.72495667,1,,4.449583333,,,,,,
32.72530688,0,,,0.35021,,,,,
32.72618404,1,,1.227375,,,,,,
32.72653354,0,,,0.3495,,,,,
32.72961871,1,,3.434666667,,,,,,
32.72996904,0,,,0.35033,,,,,
32.73084346,1,,1.22475,,,,,,
32.73119413,0,,,0.35067,,,,,
32.73427963,1,,3.436166667,,,,,,
32.73463,0,,,0.35037,,,,,
32.73550646,1,,1.226833333,,,,,,
32.73585533,0,,,0.34887,,,,,
32.73994358,1,,4.437125,,,,,,
32.74029546,0,,,0.35188,,,,,
32.743395,1,,3.451416667,,,,,,
32.74374533,0,,,0.35033,,,,,
32.74684071,1,,3.445708333,,,,,,
32.74719154,0,,,0.35083,,,,,
32.75029,1,,3.449291667,,,,,,
32.75064067,0,,,0.35067,,,,,
32.75374017,1,,3.450166667,,,,,,
32.75408925,0,,,0.34908,,,,,
32.75818692,1,,4.44675,,,,,,
32.75853629,0,,,0.34937,,,,,
32.75941171,1,,1.224791667,,,,,,
32.75976142,0,,,0.34971,,,,,
32.76284796,1,,3.43625,,,,,,
32.76319746,0,,,0.3495,,,,,
32.76407092,1,,1.222958333,,,,,,
32.76442017,0,,,0.34925,,,,,
32.76850683,1,,4.435916667,,,,,,
32.76885554,0,,,0.34871,,,,,
32.77195258,1,,3.44575,,,,,,
32.77230242,0,,,0.34984,,,,,
32.77540125,1,,3.448666667,,,,,,
32.77575021,0,,,0.34896,,,,,
32.7788465,1,,3.44525,,,,,,
32.77919583,0,,,0.34933,,,,,
32.78229675,1,,3.45025,,,,,,
32.78264654,0,,,0.34979,,,,,
32.78674517,1,,4.448416667,,,,,,
32.78709508,0,,,0.34991,,,,,
32.78797146,1,,1.226291667,,,,,,
32.7883205,0,,,0.34904,,,,,
32.79140567,1,,3.434208333,,,,,,
32.791755,0,,,0.34933,,,,,
32.79263296,1,,1.227291667,,,,,,
32.79298304,0,,,0.35008,,,,,
32.79706738,1,,4.434416667,,,,,,
32.79741713,0,,,0.34975,,,,,
32.79852854,1,,1.461166667,,,,,,
32.79887975,0,,,0.35121,,,,,
32.80296563,1,,4.437083333,,,,,,
32.80331704,0,,,0.35141,,,,,
32.80641596,1,,3.450333333,,,,,,
32.80676492,0,,,0.34896,,,,,
32.80985863,1,,3.442666667,,,,,,
32.81020896,0,,,0.35033,,,,,
32.81330004,1,,3.441416667,,,,,,
32.81365129,0,,,0.35125,,,,,
32.81775017,1,,4.450125,,,,,,
32.81809954,0,,,0.34937,,,,,
32.81897688,1,,1.226708333,,,,,,
32.81932513,0,,,0.34825,,,,,
32.82241108,1,,3.434208333,,,,,,
32.82276108,0,,,0.35,,,,,
32.82363646,1,,1.225375,,,,,,
32.82398604,0,,,0.34958,,,,,
32.82807292,1,,4.436458333,,,,,,
32.82842367,0,,,0.35075,,,,,
32.829533,1,,1.460083333,,,,,,
32.829882,0,,,0.349,,,,,
32.833967,1,,4.434,,,,,,
32.83431646,0,,,0.34946,,,,,
32.83741563,1,,3.448625,,,,,,
32.83776583,0,,,0.3502,,,,,
32.84086654,1,,3.450916667,,,,,,
32.84121542,0,,,0.34888,,,,,
32.84431542,1,,3.448875,,,,,,
32.84466421,0,,,0.34879,,,,,
32.84876008,1,,4.444666667,,,,,,
32.84911004,0,,,0.34996,,,,,
32.84998438,1,,1.224291667,,,,,,
32.850335,0,,,0.35062,,,,,
32.85342033,1,,3.435958333,,,,,,
32.85377038,0,,,0.35005,,,,,
32.85464796,1,,1.227625,,,,,,
32.8549975,0,,,0.34954,,,,,
32.85807825,1,,3.430291667,,,,,,
32.85842988,0,,,0.35163,,,,,
32.85930717,1,,1.228916667,,,,,,
32.85965583,0,,,0.34866,,,,,
32.86374396,1,,4.436791667,,,,,,
32.86409442,0,,,0.35046,,,,,
32.86719279,1,,3.448833333,,,,,,
32.86754313,0,,,0.35034,,,,,
32.87064033,1,,3.447541667,,,,,,
32.87099054,0,,,0.35021,,,,,
32.87408758,1,,3.44725,,,,,,
32.87443875,0,,,0.35117,,,,,
32.87753563,1,,3.448041667,,,,,,
32.877887,0,,,0.35137,,,,,
32.88198608,1,,4.450458333,,,,,,
32.88233546,0,,,0.34938,,,,,
32.88320979,1,,1.223708333,,,,,,
32.88356113,0,,,0.35134,,,,,
32.88664854,1,,3.43875,,,,,,
32.88699771,0,,,0.34917,,,,,
32.88787279,1,,1.22425,,,,,,
32.88822346,0,,,0.35067,,,,,
32.89230863,1,,4.435833333,,,,,,
32.89265854,0,,,0.34991,,,,,
32.89575408,1,,3.445458333,,,,,,
32.89610413,0,,,0.35005,,,,,
32.89920233,1,,3.44825,,,,,,
32.89955083,0,,,0.3485,,,,,
32.90264904,1,,3.446708333,,,,,,
32.90299929,0,,,0.35025,,,,,
32.90609933,1,,3.450291667,,,,,,
32.90644967,0,,,0.35034,,,,,
32.91054779,1,,4.448458333,,,,,,
32.91089867,0,,,0.35088,,,,,
32.91177621,1,,1.228416667,,,,,,
32.91212621,0,,,0.35,,,,,
32.91520975,1,,3.433541667,,,,,,
32.91555988,0,,,0.35013,,,,,
32.91643842,1,,1.228666667,,,,,,
32.91678875,0,,,0.35033,,,,,
32.9208765,1,,4.438083333,,,,,,
32.92122608,0,,,0.34958,,,,,
32.92233758,1,,1.461083333,,,,,,
32.92268625,0,,,0.34867,,,,,
32.92676738,1,,4.429791667,,,,,,
32.92711675,0,,,0.34937,,,,,
32.9302075,1,,3.440125,,,,,,
32.93055679,0,,,0.34929,,,,,
32.93365225,1,,3.44475,,,,,,
32.93400121,0,,,0.34896,,,,,
32.93710188,1,,3.449625,,,,,,
32.93745063,0,,,0.34875,,,,,
32.94154842,1,,4.446541667,,,,,,
32.94189729,0,,,0.34887,,,,,
32.9427715,1,,1.223083333,,,,,,
32.94312042,0,,,0.34892,,,,,
32.94620733,1,,3.435833333,,,,,,
32.94655692,0,,,0.34959,,,,,
32.94743533,1,,1.228,,,,,,
32.94778458,0,,,0.34925,,,,,
32.95086892,1,,3.433583333,,,,,,
32.95121867,0,,,0.34975,,,,,
32.95209483,1,,1.225916667,,,,,,
32.95244521,0,,,0.35038,,,,,
32.95652838,1,,4.433541667,,,,,,
32.95687767,0,,,0.34929,,,,,
32.95997575,1,,3.447375,,,,,,
32.96032571,0,,,0.34996,,,,,
32.96342413,1,,3.448375,,,,,,
32.96377425,0,,,0.35012,,,,,
32.96687038,1,,3.44625,,,,,,
32.96722104,0,,,0.35066,,,,,
32.97031888,1,,3.4485,,,,,,
32.97066842,0,,,0.34954,,,,,
32.97476692,1,,4.448041667,,,,,,
32.97511838,0,,,0.35146,,,,,
32.97599363,1,,1.226708333,,,,,,
32.97634354,0,,,0.34991,,,,,
32.9794315,1,,3.437875,,,,,,
32.97978021,0,,,0.34871,,,,,
32.98065579,1,,1.224291667,,,,,,
32.98100525,0,,,0.34946,,,,,
32.98509183,1,,4.436041667,,,,,,
32.98544125,0,,,0.34942,,,,,
32.98853708,1,,3.44525,,,,,,
32.98888704,0,,,0.34996,,,,,
32.99198617,1,,3.449083333,,,,,,
32.99233513,0,,,0.34896,,,,,
32.99543433,1,,3.448166667,,,,,,
32.99578388,0,,,0.34955,,,,,
32.99888379,1,,3.449458333,,,,,,
32.99923471,0,,,0.35092,,,,,
33.00332963,1,,4.445833333,,,,,,
33.00367933,0,,,0.3497,,,,,
33.00455425,1,,1.224625,,,,,,
33.00490304,0,,,0.34879,,,,,
33.00798983,1,,3.435583333,,,,,,
33.00833954,0,,,0.34971,,,,,
33.00921646,1,,1.226625,,,,,,
33.00956746,0,,,0.351,,,,,
33.01365267,1,,4.436208333,,,,,,
33.01400246,0,,,0.34979,,,,,
33.01511225,1,,1.459583333,,,,,,
33.01546263,0,,,0.35038,,,,,
33.01954629,1,,4.434041667,,,,,,
33.01989667,0,,,0.35038,,,,,
33.02299504,1,,3.44875,,,,,,
33.02334467,0,,,0.34963,,,,,
33.02644483,1,,3.449791667,,,,,,
33.02679504,0,,,0.35021,,,,,
33.0298935,1,,3.448666667,,,,,,
33.03024279,0,,,0.34929,,,,,
33.03434121,1,,4.447708333,,,,,,
33.03469083,0,,,0.34962,,,,,
33.03556621,1,,1.225,,,,,,
33.03591538,0,,,0.34917,,,,,
33.03898846,1,,3.42225,,,,,,
33.03933829,0,,,0.34983,,,,,
33.04021025,1,,1.221791667,,,,,,
33.04055946,0,,,0.34921,,,,,
33.04463588,1,,4.425625,,,,,,
33.04498733,0,,,0.35145,,,,,
33.04610046,1,,1.464583333,,,,,,
33.04644983,0,,,0.34937,,,,,
33.050534,1,,4.433541667,,,,,,
33.0508835,0,,,0.3495,,,,,
33.05398217,1,,3.448166667,,,,,,
33.05433121,0,,,0.34904,,,,,
33.05742792,1,,3.44575,,,,,,
33.05777992,0,,,0.352,,,,,
33.06087671,1,,3.448791667,,,,,,
33.06122583,0,,,0.34912,,,,,
33.06532271,1,,4.446,,,,,,
33.06567213,0,,,0.34942,,,,,
33.06654621,1,,1.2235,,,,,,
33.06689688,0,,,0.35067,,,,,
33.06998096,1,,3.43475,,,,,,
33.07033171,0,,,0.35075,,,,,
33.07120796,1,,1.227,,,,,,
33.07155717,0,,,0.34921,,,,,
33.07464508,1,,3.437125,,,,,,
33.07499579,0,,,0.35071,,,,,
33.07587183,1,,1.22675,,,,,,
33.076221,0,,,0.34917,,,,,
33.08030513,1,,4.433291667,,,,,,
33.08065538,0,,,0.35025,,,,,
33.08375513,1,,3.45,,,,,,
33.08410467,0,,,0.34954,,,,,
33.08720492,1,,3.449791667,,,,,,
33.08755517,0,,,0.35025,,,,,
33.09065417,1,,3.44925,,,,,,
33.09100413,0,,,0.34996,,,,,
33.09410413,1,,3.449958333,,,,,,
33.094454,0,,,0.34987,,,,,
33.09855329,1,,4.449166667,,,,,,
33.09890417,0,,,0.35088,,,,,
33.09977988,1,,1.226583333,,,,,,
33.1001315,0,,,0.35162,,,,,
33.10322088,1,,3.441,,,,,,
33.10357004,0,,,0.34916,,,,,
33.10444479,1,,1.223916667,,,,,,
33.10479442,0,,,0.34963,,,,,
33.10887625,1,,4.431458333,,,,,,
33.10922525,0,,,0.349,,,,,
33.1123245,1,,3.44825,,,,,,
33.11267525,0,,,0.35075,,,,,
33.11577367,1,,3.449166667,,,,,,
33.11612317,0,,,0.3495,,,,,
33.11922367,1,,3.45,,,,,,
33.11957467,0,,,0.351,,,,,
33.1226745,1,,3.450833333,,,,,,
33.123023,0,,,0.3485,,,,,
33.12712096,1,,4.446458333,,,,,,
33.12747113,0,,,0.35017,,,,,
33.12834671,1,,1.22575,,,,,,
33.12869613,0,,,0.34942,,,,,
33.13178396,1,,3.43725,,,,,,
33.13213388,0,,,0.34992,,,,,
33.13300813,1,,1.224166667,,,,,,
33.13335783,0,,,0.3497,,,,,
33.13744367,1,,4.435541667,,,,,,
33.13779317,0,,,0.3495,,,,,
33.13890338,1,,1.459708333,,,,,,
33.13925367,0,,,0.35029,,,,,
33.14333725,1,,4.433875,,,,,,
33.14368779,0,,,0.35054,,,,,
33.14678613,1,,3.448875,,,,,,
33.14713492,0,,,0.34879,,,,,
33.15023192,1,,3.445791667,,,,,,
33.15058158,0,,,0.34966,,,,,
33.15367671,1,,3.444791667,,,,,,
33.15402763,0,,,0.35092,,,,,
33.15811504,1,,4.438333333,,,,,,
33.15846554,0,,,0.3505,,,,,
33.15934271,1,,1.227666667,,,,,,
33.15969429,0,,,0.35158,,,,,
33.16277467,1,,3.431958333,,,,,,
33.16312417,0,,,0.3495,,,,,
33.16400108,1,,1.226416667,,,,,,
33.16435075,0,,,0.34967,,,,,
33.16743488,1,,3.433791667,,,,,,
33.167785,0,,,0.35012,,,,,
33.16866283,1,,1.227958333,,,,,,
33.16901167,0,,,0.34884,,,,,
33.17309646,1,,4.433625,,,,,,
33.17344696,0,,,0.3505,,,,,
33.17654621,1,,3.44975,,,,,,
33.17689629,0,,,0.35008,,,,,
33.17999329,1,,3.447083333,,,,,,
33.18034408,0,,,0.35079,,,,,
33.1834435,1,,3.450208333,,,,,,
33.18379275,0,,,0.34925,,,,,
33.18689092,1,,3.447416667,,,,,,
33.18724071,0,,,0.34979,,,,,
33.1913385,1,,4.447583333,,,,,,
33.19168742,0,,,0.34892,,,,,
33.19256221,1,,1.223708333,,,,,,
33.19291188,0,,,0.34967,,,,,
33.19599904,1,,3.436833333,,,,,,
33.196348,0,,,0.34896,,,,,
33.19722275,1,,1.223708333,,,,,,
33.19757342,0,,,0.35067,,,,,
33.2016615,1,,4.43875,,,,,,
33.20200988,0,,,0.34838,,,,,
33.20510821,1,,3.446708333,,,,,,
33.20545875,0,,,0.35054,,,,,
33.20855867,1,,3.450458333,,,,,,
33.20890838,0,,,0.34971,,,,,
33.21200429,1,,3.445625,,,,,,
33.2123555,0,,,0.35121,,,,,
33.21545538,1,,3.451083333,,,,,,
33.21580504,0,,,0.34966,,,,,
33.21990358,1,,4.448208333,,,,,,
33.22025329,0,,,0.34971,,,,,
33.22112779,1,,1.224208333,,,,,,
33.22147779,0,,,0.35,,,,,
33.22456383,1,,3.436041667,,,,,,
33.22491458,0,,,0.35075,,,,,
33.22579021,1,,1.226375,,,,,,
33.22613979,0,,,0.34958,,,,,
33.23022608,1,,4.435875,,,,,,
33.23057646,0,,,0.35038,,,,,
33.23168892,1,,1.462833333,,,,,,
33.23203917,0,,,0.35025,,,,,
33.23612613,1,,4.437208333,,,,,,
33.23647596,0,,,0.34983,,,,,
33.23957479,1,,3.448666667,,,,,,
33.23992421,0,,,0.34942,,,,,
33.24301967,1,,3.444875,,,,,,
33.24337138,0,,,0.35171,,,,,
33.24647046,1,,3.450791667,,,,,,
33.24681904,0,,,0.34858,,,,,
33.25091425,1,,4.443791667,,,,,,
33.25126388,0,,,0.34963,,,,,
33.25213871,1,,1.224458333,,,,,,
33.25248792,0,,,0.34921,,,,,
33.255573,1,,3.434291667,,,,,,
33.255923,0,,,0.35,,,,,
33.25679763,1,,1.224625,,,,,,
33.25714833,0,,,0.3507,,,,,
33.26123467,1,,4.437041667,,,,,,
33.26158438,0,,,0.34971,,,,,
33.26269633,1,,1.461666667,,,,,,
33.2630455,0,,,0.34917,,,,,
33.26713054,1,,4.434208333,,,,,,
33.26748192,0,,,0.35138,,,,,
33.27057733,1,,3.446791667,,,,,,
33.27092692,0,,,0.34959,,,,,
33.27401758,1,,3.44025,,,,,,
33.27436742,0,,,0.34984,,,,,
33.27746729,1,,3.449708333,,,,,,
33.27781625,0,,,0.34896,,,,,
33.28091492,1,,3.447625,,,,,,
33.28126542,0,,,0.3505,,,,,
33.28214029,1,,1.225375,,,,,,
33.28248933,0,,,0.34904,,,,,
33.28557646,1,,3.436166667,,,,,,
33.28592667,0,,,0.35021,,,,,
33.28680525,1,,1.228791667,,,,,,
33.28715638,0,,,0.35113,,,,,
33.29024071,1,,3.435458333,,,,,,
33.29059133,0,,,0.35062,,,,,
33.29146775,1,,1.227041667,,,,,,
33.29181658,0,,,0.34883,,,,,
33.29590217,1,,4.434416667,,,,,,
33.29625288,0,,,0.35071,,,,,
33.29935125,1,,3.449083333,,,,,,
33.29970113,0,,,0.34988,,,,,
33.30279825,1,,3.447,,,,,,
33.30314888,0,,,0.35063,,,,,
33.30624821,1,,3.449958333,,,,,,
33.30659742,0,,,0.34921,,,,,
33.30969642,1,,3.448208333,,,,,,
33.31004679,0,,,0.35037,,,,,
33.314147,1,,4.450583333,,,,,,
33.31449642,0,,,0.34942,,,,,
33.31537175,1,,1.22475,,,,,,
33.31572171,0,,,0.34996,,,,,
33.31880633,1,,3.434583333,,,,,,
33.31915508,0,,,0.34875,,,,,
33.32002971,1,,1.223375,,,,,,
33.32037992,0,,,0.35021,,,,,
33.32446704,1,,4.437333333,,,,,,
33.32481629,0,,,0.34925,,,,,
33.32791317,1,,3.446125,,,,,,
33.32826358,0,,,0.35041,,,,,
33.33135988,1,,3.446708333,,,,,,
33.33171029,0,,,0.35041,,,,,
33.33480717,1,,3.447291667,,,,,,
33.33515758,0,,,0.35041,,,,,
33.3382545,1,,3.447333333,,,,,,
33.33860333,0,,,0.34883,,,,,
33.34270083,1,,4.446333333,,,,,,
33.34305217,0,,,0.35134,,,,,
33.34392954,1,,1.228708333,,,,,,
33.34427892,0,,,0.34938,,,,,
33.34736525,1,,3.435708333,,,,,,
33.34771513,0,,,0.34988,,,,,
33.34859067,1,,1.225416667,,,,,,
33.34893913,0,,,0.34846,,,,,
33.35302654,1,,4.435875,,,,,,
33.35337713,0,,,0.35059,,,,,
33.35448979,1,,1.46325,,,,,,
33.35484058,0,,,0.35079,,,,,
33.35892617,1,,4.436375,,,,,,
33.35927583,0,,,0.34966,,,,,
33.36237321,1,,3.447041667,,,,,,
33.36272179,0,,,0.34858,,,,,
33.36581917,1,,3.445958333,,,,,,
33.36616938,0,,,0.35021,,,,,
33.36927138,1,,3.452208333,,,,,,
33.36962146,0,,,0.35008,,,,,
33.37371913,1,,4.44775,,,,,,
33.37406883,0,,,0.3497,,,,,
33.37494492,1,,1.225791667,,,,,,
33.37529417,0,,,0.34925,,,,,
33.37838058,1,,3.435666667,,,,,,
33.37873129,0,,,0.35071,,,,,
33.37960858,1,,1.228,,,,,,
33.37995996,0,,,0.35138,,,,,
33.38304288,1,,3.434291667,,,,,,
33.38339433,0,,,0.35145,,,,,
33.38426821,1,,1.225333333,,,,,,
33.38461925,0,,,0.35104,,,,,
33.38869863,1,,4.430416667,,,,,,
33.38904858,0,,,0.34995,,,,,
33.39214808,1,,3.449458333,,,,,,
33.39249696,0,,,0.34888,,,,,
33.39559296,1,,3.444875,,,,,,
33.39594488,0,,,0.35192,,,,,
33.39904375,1,,3.450791667,,,,,,
33.39939371,0,,,0.34996,,,,,
33.40249213,1,,3.448375,,,,,,
33.40284254,0,,,0.35041,,,,,
33.40694117,1,,4.449041667,,,,,,
33.407291,0,,,0.34983,,,,,
33.40816513,1,,1.223958333,,,,,,
33.40851608,0,,,0.35095,,,,,
33.41160313,1,,3.438,,,,,,
33.41195183,0,,,0.3487,,,,,
33.41282742,1,,1.224291667,,,,,,
33.41317788,0,,,0.35046,,,,,
33.41726421,1,,4.436791667,,,,,,
33.41761346,0,,,0.34925,,,,,
33.42071108,1,,3.446875,,,,,,
33.42106154,0,,,0.35046,,,,,
33.42416004,1,,3.448958333,,,,,,
33.42450892,0,,,0.34888,,,,,
33.42760796,1,,3.447916667,,,,,,
33.42795917,0,,,0.35121,,,,,
33.43105663,1,,3.448666667,,,,,,
33.43140725,0,,,0.35062,,,,,
33.43550467,1,,4.448041667,,,,,,
33.43585538,0,,,0.35071,,,,,
33.43673,1,,1.225333333,,,,,,
33.43708063,0,,,0.35063,,,,,
33.44016533,1,,3.435333333,,,,,,
33.44051546,0,,,0.35013,,,,,
33.44139225,1,,1.226916667,,,,,,
33.4417415,0,,,0.34925,,,,,
33.44582108,1,,4.428833333,,,,,,
33.44617188,0,,,0.3508,,,,,
33.44728229,1,,1.461208333,,,,,,
33.4476325,0,,,0.35021,,,,,
33.45171775,1,,4.435458333,,,,,,
33.45206871,0,,,0.35096,,,,,
33.45516892,1,,3.451166667,,,,,,
33.45552054,0,,,0.35162,,,,,
33.45861592,1,,3.447,,,,,,
33.45896533,0,,,0.34941,,,,,
33.46206096,1,,3.445041667,,,,,,
33.46241117,0,,,0.35021,,,,,
33.46650796,1,,4.447,,,,,,
33.46685808,0,,,0.35012,,,,,
33.46773417,1,,1.226208333,,,,,,
33.46808275,0,,,0.34858,,,,,
33.471168,1,,3.433833333,,,,,,
33.47151675,0,,,0.34875,,,,,
33.47239413,1,,1.226125,,,,,,
33.47274396,0,,,0.34983,,,,,
33.47682683,1,,4.432708333,,,,,,
33.47717683,0,,,0.35,,,,,
33.4782885,1,,1.461666667,,,,,,
33.47863846,0,,,0.34996,,,,,
33.48272325,1,,4.43475,,,,,,
33.48307404,0,,,0.35079,,,,,
33.48617229,1,,3.449041667,,,,,,
33.48652321,0,,,0.35092,,,,,
33.48961838,1,,3.446083333,,,,,,
33.48996783,0,,,0.34945,,,,,
33.49306804,1,,3.449666667,,,,,,
33.49341675,0,,,0.34871,,,,,
33.49650925,1,,3.441208333,,,,,,
33.49685888,0,,,0.34963,,,,,
33.500949,1,,4.43975,,,,,,
33.50129821,0,,,0.34921,,,,,
33.50217242,1,,1.223416667,,,,,,
33.50252225,0,,,0.34983,,,,,
33.50560917,1,,3.43675,,,,,,
33.50595979,0,,,0.35062,,,,,
33.50683433,1,,1.225166667,,,,,,
33.507184,0,,,0.34967,,,,,
33.51127208,1,,4.43775,,,,,,
33.51162013,0,,,0.34805,,,,,
33.51472004,1,,3.447958333,,,,,,
33.51506925,0,,,0.34921,,,,,
33.51816646,1,,3.446416667,,,,,,
33.51851592,0,,,0.34946,,,,,
33.52161258,1,,3.446125,,,,,,
33.52196283,0,,,0.35025,,,,,
33.52506267,1,,3.450083333,,,,,,
33.52541346,0,,,0.35079,,,,,
33.52950821,1,,4.445541667,,,,,,
33.52985808,0,,,0.34987,,,,,
33.53073629,1,,1.228083333,,,,,,
33.53108496,0,,,0.34867,,,,,
